video_id,question_type,question,is_correct_base,predicted_idx_base,is_correct_other,predicted_idx_other,change
eYRH0pZm1f8_000004_000014,predictive_reason,Why?,False,3,True,1,improved
kKBCJKjYfqI_000036_000046,predictive,What does [person_1] intend to do?,False,0,True,1,improved
kKBCJKjYfqI_000036_000046,predictive_reason,Why?,False,2,True,1,improved
JYRVSy54UUY_000052_000062,predictive_reason,Why?,False,4,True,0,improved
JYRVSy54UUY_000052_000062,counterfactual_reason,Why?,False,4,True,1,improved
QqurWtgJGXI_000001_000011,counterfactual,What if [person_1] trains with weights not carefully?,False,4,True,2,improved
QqurWtgJGXI_000001_000011,counterfactual_reason,Why?,False,1,True,0,improved
b_7sjfVVCEg_000000_000010,explanatory,Why is [person_1] swinging the cup?,False,3,True,4,improved
b_7sjfVVCEg_000000_000010,predictive_reason,Why?,False,4,True,1,improved
b_7sjfVVCEg_000000_000010,counterfactual_reason,Why?,False,0,True,1,improved
cn81tJMWEOI_000037_000047,predictive_reason,Why?,False,1,True,3,improved
O2O9qRxTrwY_000000_000010,explanatory,Why is [person_1] standing in a particular position?,False,1,True,2,improved
TcwZNt79CAo_000013_000023,counterfactual_reason,Why?,False,1,True,3,improved
o3AKa9_wYx8_000209_000219,predictive_reason,Why?,False,4,True,1,improved
R5FAUCX1uXw_000010_000020,counterfactual_reason,Why?,False,3,True,0,improved
1ddqMoAiZNQ_000041_000051,explanatory,Why is [person_1] swinging the cup?,False,1,True,3,improved
c8o4k3MW_GQ_000078_000088,descriptive,What kind of tool is [person_1] using?,False,2,True,0,improved
W3UcWM6hNus_000000_000010,predictive_reason,Why?,False,4,True,2,improved
MXhXkAEPKKk_000066_000076,counterfactual,What will happen if the power is off?,False,2,True,4,improved
5lqTgXmUgb4_000012_000022,explanatory,Why is [person_1] holding   the chess?,False,3,True,0,improved
5lqTgXmUgb4_000012_000022,predictive,What will [person_1] do next?,False,3,True,4,improved
5lqTgXmUgb4_000012_000022,counterfactual_reason,Why?,False,0,True,1,improved
8UQS9mfcuBA_000020_000030,predictive,What is [person_1] going to do next ?,False,0,True,1,improved
AoMHK7ArS5c_000301_000311,predictive,What does [person_2] intend to do?,False,3,True,1,improved
ZNcPrODaTHM_000077_000087,counterfactual_reason,Why?,False,4,True,3,improved
sfJVrnws_Uc_000035_000045,predictive_reason,Why?,False,0,True,2,improved
sfJVrnws_Uc_000035_000045,counterfactual_reason,Why?,False,1,True,0,improved
yVPV8z9dxSc_000069_000079,counterfactual_reason,Why?,False,4,True,0,improved
twLnmO2Woi0_000000_000010,predictive_reason,Why?,False,2,True,3,improved
FSbYWKl1WOU_000037_000047,predictive,What is the [person_1] going to do?,False,3,True,1,improved
FSbYWKl1WOU_000037_000047,predictive_reason,Why?,False,1,True,2,improved
FSbYWKl1WOU_000037_000047,counterfactual_reason,Why?,False,2,True,4,improved
Qh0sE2M4ftQ_000238_000248,counterfactual_reason,Why?,False,1,True,4,improved
fy3_vSmw1_Q_000270_000280,counterfactual_reason,Why?,False,4,True,3,improved
ma1_fC-Mgfs_000030_000040,explanatory,Why are others watching them guess?,False,4,True,1,improved
ma1_fC-Mgfs_000030_000040,predictive,What will happen to [person_1] next?,False,3,True,2,improved
Qxa4NxH36D4_000084_000094,predictive,What will [person_1] do after using the inhaler?,False,0,True,1,improved
CQkSxYZRMMM_000011_000021,predictive,What is [person_1] going to do?,False,3,True,4,improved
CQkSxYZRMMM_000011_000021,counterfactual,What will happen if [person_1] stops playing?,False,1,True,2,improved
3Ks6gIPd4SI_000109_000119,counterfactual,What will happen if [person_1] practices many times?,False,4,True,3,improved
R9J3uCQy1jQ_000107_000117,predictive_reason,Why?,False,2,True,0,improved
R9J3uCQy1jQ_000107_000117,counterfactual_reason,Why?,False,4,True,3,improved
ITL1Wbl7K6A_000000_000010,predictive,What is the [person_2] going to do?,False,4,True,0,improved
JSv0FRh_Js4_000033_000043,counterfactual_reason,Why?,False,0,True,2,improved
5C5svaZCHYo_000113_000123,predictive_reason,Why?,False,0,True,4,improved
Kd_xD_aIuVY_000000_000010,predictive,What does [person_1] tend to do?,False,1,True,0,improved
KtkDEsqwhE0_000003_000013,counterfactual,What will happen if the present is fell ?,False,0,True,2,improved
1oA-vfOR6QM_000016_000026,descriptive,Who is [person_1]?,False,3,True,4,improved
twyemhwNqjs_000000_000010,counterfactual_reason,Why?,False,1,True,2,improved
UMJyUErYKU0_000195_000205,predictive_reason,Why?,False,3,True,0,improved
PL7oMAWZa28_000006_000016,descriptive,What color is the shirt [person_1] wearing?,False,0,True,3,improved
PL7oMAWZa28_000006_000016,predictive_reason,Why?,False,2,True,0,improved
ofWS1hK-kok_000012_000022,descriptive,what is [person_1] wearing?,False,2,True,3,improved
zJ1aoD0CLmA_000001_000011,counterfactual_reason,Why?,False,1,True,0,improved
95NA6b8sgd4_001416_001426,explanatory,Why does [person_1] stop skipping?,False,3,True,4,improved
9eirnD868Zs_000017_000027,descriptive,Where is a [cell phone_1]?,False,3,True,0,improved
TEILL8BVcCw_000067_000077,predictive,"What will [person_1] , [person_2] and [person_3] do?",False,1,True,3,improved
TEILL8BVcCw_000067_000077,predictive_reason,Why?,False,0,True,3,improved
VloTTm8VHF4_000170_000180,counterfactual_reason,Why?,False,4,True,0,improved
QjEShHP7RPg_000149_000159,descriptive,What is [person_1] wearing?,False,3,True,1,improved
QjEShHP7RPg_000149_000159,predictive_reason,Why?,False,0,True,3,improved
qnNC8LJEPoU_000015_000025,predictive_reason,Why?,False,2,True,4,improved
Kohj6DCyTZU_000075_000085,descriptive,Where is it?,False,2,True,0,improved
ez-Hq2BMaZg_000014_000024,counterfactual,What will happen if the house of [person_1] suddenly loses power?,False,2,True,0,improved
MbgN_iU0YF8_000006_000016,counterfactual_reason,Why?,False,2,True,0,improved
TmR6vevWQQc_000001_000011,explanatory,Why is [person_2] so surprised?,False,3,True,0,improved
hljfjFYNXM0_000000_000010,descriptive,Where is [person_2] on?,False,2,True,0,improved
hljfjFYNXM0_000000_000010,counterfactual_reason,Why?,False,4,True,1,improved
xtQhYWsT_o8_000103_000113,explanatory,Why is [person_6] moving his hands?,False,1,True,3,improved
eJegMjSiudY_000181_000191,counterfactual_reason,Why?,False,3,True,0,improved
Mt1_l_H-j4A_000000_000010,counterfactual,What will happen if it's rain?,False,4,True,3,improved
EWJOiFAMnZw_000029_000039,predictive_reason,Why?,False,3,True,0,improved
o3CY3Fj5KSY_000071_000081,explanatory,Why does [person_2] lean to the left?,False,2,True,3,improved
Msa6p0kYvEE_000000_000010,predictive_reason,Why?,False,3,True,1,improved
Msa6p0kYvEE_000000_000010,counterfactual,What will happen if gongs don't have hanging strings?,False,0,True,4,improved
Msa6p0kYvEE_000000_000010,counterfactual_reason,Why?,False,2,True,1,improved
PHbhKu9-2T8_000394_000404,counterfactual_reason,Why?,False,0,True,3,improved
6r9nNgaeOfY_000023_000033,predictive_reason,Why?,False,2,True,1,improved
dObxqm7y11U_000005_000015,descriptive,Where is [chair_1]?,False,0,True,1,improved
66jvwl5ycnk_000000_000010,predictive,What is [person_1] going to do?,False,3,True,4,improved
grpqMh5phDc_000000_000010,predictive,What will happen with [person_2] next?,False,4,True,2,improved
grpqMh5phDc_000000_000010,counterfactual_reason,Why?,False,1,True,4,improved
pANVvPDtbKA_000000_000010,predictive,What will [person_1] do next?,False,3,True,0,improved
yiMhNgHVxJk_000027_000037,predictive_reason,Why?,False,1,True,3,improved
vFbU7B9lMNQ_000003_000013,descriptive,What is the [person_1] doing?,False,0,True,2,improved
Cp3WCVww7FU_000003_000013,counterfactual,What will happen if [person_1] don't know about the didgeridoo?,False,1,True,4,improved
miR6beqMcnI_000007_000017,predictive_reason,Why?,False,3,True,2,improved
miR6beqMcnI_000007_000017,counterfactual_reason,Why?,False,2,True,4,improved
MXAklQTF7OI_000015_000025,descriptive,Where are the mushrooms packed?,False,3,True,0,improved
MXAklQTF7OI_000015_000025,explanatory,Why does [person_1] use knife?,False,3,True,0,improved
MXAklQTF7OI_000015_000025,counterfactual,"If [handbag_1] breaks a hole , what will happen?",False,4,True,1,improved
x9j24-NJA4g_000038_000048,predictive_reason,Why?,False,3,True,2,improved
6th8vIZKKwA_000000_000010,descriptive,What is the color of the board which [person_1] is cutting?,False,1,True,3,improved
6th8vIZKKwA_000000_000010,explanatory,Why does [person_1] wear a mask?,False,4,True,1,improved
9HO-sV5e7xo_000068_000078,counterfactual,What will happen if [person_1] is tired?,False,1,True,3,improved
QqDGeREi6MA_000002_000012,predictive,What will [person_1] do with the bottle?,False,2,True,3,improved
dCSRBu-fotg_000004_000014,descriptive,Where is [teddy bear_1]?,False,4,True,0,improved
8vGbGJL0KLI_000442_000452,predictive_reason,Why?,False,0,True,1,improved
D5mKk1rpagc_000343_000353,counterfactual,What would happen if [person_2] walked on feet of [person_2]?,False,1,True,4,improved
D5mKk1rpagc_000343_000353,counterfactual_reason,Why?,False,1,True,0,improved
0YlxfEWd3fE_000101_000111,explanatory,Why does [person_1] bend down?,False,0,True,2,improved
0YlxfEWd3fE_000101_000111,predictive_reason,Why?,False,1,True,0,improved
0YlxfEWd3fE_000101_000111,counterfactual_reason,Why?,False,1,True,0,improved
MZxAIlDP344_000000_000010,descriptive,Where is [car_1]?,False,3,True,2,improved
MZxAIlDP344_000000_000010,counterfactual_reason,Why?,False,2,True,0,improved
lzPpXUDX2xw_000012_000022,predictive,What will [person_1] do next after the show begins?,False,3,True,2,improved
fg2BS7H_dAU_000083_000093,explanatory,Why is [person_1] smiling?,False,3,True,0,improved
fg2BS7H_dAU_000083_000093,counterfactual_reason,Why?,False,4,True,0,improved
hbl0BiTCtPg_000045_000055,predictive_reason,Why?,False,2,True,1,improved
PGY9BhVLzK4_000035_000045,counterfactual,What will happen if [person_1] reads 2 books per day?,False,3,True,0,improved
fglQJdDyfik_000027_000037,descriptive,What is [person_1] doing?,False,1,True,4,improved
fglQJdDyfik_000027_000037,predictive_reason,Why?,False,4,True,2,improved
jc8bFvRL3xc_000086_000096,predictive,What is [person_1] going to do?,False,3,True,0,improved
jc8bFvRL3xc_000086_000096,predictive_reason,Why?,False,2,True,4,improved
CSORHeeLbGM_000015_000025,counterfactual,What will happen if it rains?,False,3,True,0,improved
CSORHeeLbGM_000015_000025,counterfactual_reason,Why?,False,2,True,1,improved
sgLKSvc-cWI_000000_000010,counterfactual_reason,Why?,False,3,True,0,improved
wn0cUe6HGos_000036_000046,counterfactual_reason,Why?,False,2,True,0,improved
m2MFRQsaPsg_000004_000014,counterfactual_reason,Why?,False,1,True,0,improved
mf0QPcYFyK4_000141_000151,counterfactual,What if [person_2] refused the proposal and ran away?,False,0,True,4,improved
9YcBPg7f-B8_000039_000049,descriptive,What is [person_4] doing?,False,0,True,2,improved
CU_4cQ6V0DM_000020_000030,explanatory,How does [person_1] play the flute?,False,2,True,0,improved
CU_4cQ6V0DM_000020_000030,predictive_reason,Why?,False,1,True,2,improved
OBjNwH0Xi5g_000006_000016,explanatory,Why is [person_1] playing harmonica?,False,1,True,2,improved
E5J7QSfjYuA_000016_000026,counterfactual_reason,Why?,False,0,True,3,improved
CduypvQIdzk_000254_000264,predictive_reason,Why?,False,1,True,2,improved
B0CBBPBLGIQ_000072_000082,predictive,What will [person_1] and [person_2] do next?,False,2,True,0,improved
R2r6BHuM1mk_000000_000010,descriptive,What is [person_1] doing?,False,1,True,4,improved
R2r6BHuM1mk_000000_000010,counterfactual,What will happen if [person_1] falls?,False,4,True,1,improved
rJiSktOCIBo_000051_000061,counterfactual,What if [person_4]'s feet twisted?,False,1,True,0,improved
RZhSmiWuQCo_000017_000027,descriptive,Where is [person_1]?,False,2,True,0,improved
uQbvIsrX3wQ_000053_000063,predictive_reason,Why?,False,1,True,0,improved
uQbvIsrX3wQ_000053_000063,counterfactual_reason,Why?,False,0,True,2,improved
oH68sTMTWws_000060_000070,counterfactual,What will happen if [person_1] falls down?,False,1,True,2,improved
zKoka7kGBg4_000095_000105,explanatory,Why is the [person_2] holding the branch?,False,4,True,0,improved
2r2RvlKCX8o_000026_000036,predictive_reason,Why?,False,1,True,0,improved
hXQACyI3wIA_000045_000055,explanatory,Why is [person_1] going outside?,False,2,True,1,improved
KUBy3-W9pJA_000073_000083,descriptive,What color is the shirt [person_1] wearing?,False,4,True,1,improved
KUBy3-W9pJA_000073_000083,counterfactual,What would happen if [person_1] swung her hands at the vase.,False,2,True,0,improved
gn_s6hIvel4_000189_000199,counterfactual_reason,Why?,False,0,True,3,improved
EOTaAffWltE_000008_000018,counterfactual_reason,Why?,False,3,True,0,improved
JIPoHajCJNg_000069_000079,predictive,What is [person_1] going to do?,False,4,True,1,improved
sWWUQdKJPrI_000214_000224,explanatory,Why is [person_1] looking down to her lap?,False,1,True,2,improved
DhuXLbsMV1s_000247_000257,counterfactual_reason,Why?,False,0,True,2,improved
pa3vyvO9Qdc_000000_000010,explanatory,Why does [person_1] repeat that movement over and over?,False,4,True,0,improved
Lm6TIWuMVGI_000084_000094,predictive_reason,Why?,False,1,True,0,improved
