video_id,question_type,question,is_correct_base,predicted_idx_base,is_correct_other,predicted_idx_other,change
CU_4cQ6V0DM_000020_000030,counterfactual,What will happen if the hand of [person_1] gets injured?,False,0,True,4,improved
OBjNwH0Xi5g_000006_000016,explanatory,Why is [person_1] playing harmonica?,False,1,True,2,improved
iVAEbH-LjUc_000037_000047,predictive,What is [person_2] going to do next?,False,2,True,3,improved
B0CBBPBLGIQ_000072_000082,predictive,What will [person_1] and [person_2] do next?,False,2,True,0,improved
ksdhTeCDr50_000159_000169,descriptive,Where is [person_1]?,False,0,True,3,improved
miVMNItsNh0_000023_000033,counterfactual,What will happen if [person_1] does exercise too long?,False,4,True,0,improved
N65Z8s9tZb0_000002_000012,predictive,What will [person_1] do next ?,False,2,True,3,improved
jllRp7Wphnc_000152_000162,counterfactual,What will happen if [person_1] cries?,False,2,True,0,improved
ilaWmMx7Ag0_000044_000054,descriptive,What does [person_1] look like?,False,2,True,0,improved
1INhDm0d8xs_000006_000016,descriptive,Where is [person_2]?,False,2,True,4,improved
uQbvIsrX3wQ_000053_000063,descriptive,What is [person_1] doing?,False,4,True,2,improved
cR7y-xXzd5Q_000047_000057,predictive,What is [person_4] going to do?,False,2,True,3,improved
Hdwz0Ez9vg4_000045_000055,predictive,What will the [person_1] do next?,False,3,True,2,improved
xH1Dnw18dU8_000025_000035,counterfactual,What will happen if it becomes dark?,False,3,True,2,improved
gn_s6hIvel4_000189_000199,explanatory,Why is [person_1] there?,False,0,True,4,improved
jE6oh3U0DWQ_000028_000038,explanatory,Why is [person_1] holding the cups?,False,1,True,0,improved
-ZjHnyHRA1g_000018_000028,counterfactual,What will happen if the shop of [person_1] suddenly loses power?,False,2,True,4,improved
JIPoHajCJNg_000069_000079,predictive,What is [person_1] going to do?,False,4,True,1,improved
S1y-ExkvOm4_000055_000065,descriptive,Where is a [clock_1]?,False,2,True,3,improved
DhuXLbsMV1s_000247_000257,predictive,What is [person_1] going to do?,False,2,True,4,improved
pa3vyvO9Qdc_000000_000010,counterfactual,What if the power goes out?,False,4,True,3,improved
VBW5tC5mWgQ_000012_000022,counterfactual,What would happen if [person_1] fell before enter the floor?,False,4,True,1,improved
Th8oAgT7xao_000010_000020,counterfactual,What would happen if [person_1] were not injured?,False,2,True,0,improved
8vtmMKZFIV0_000186_000196,counterfactual,What will [person_1] do if it rains?,False,4,True,3,improved
ch7scIP_TkQ_000058_000068,counterfactual,What will happen if it rains?,False,3,True,1,improved
hCpvtyPwsjY_000007_000017,predictive,What is [person_1] going to do next?,False,4,True,0,improved
10DCXPxKRhc_000000_000010,counterfactual,What if the snowman was broken by other people?,False,4,True,1,improved
QDD3d0srHTc_000004_000014,explanatory,Why are they so happy?,False,3,True,2,improved
hfCVBpA-gDk_000000_000010,counterfactual,What will happen if it rains?,False,3,True,0,improved
oilZkJkGyGk_000006_000016,predictive,What will [person_1] do next ?,False,4,True,0,improved
weiM5JqTI8A_000154_000164,explanatory,Why is [person_1] blowing air into the bagpipe?,False,1,True,3,improved
w986uZElIRQ_000092_000102,counterfactual,What will happen if [person_1] twisted the ankle of the customer suddenly?,False,1,True,3,improved
u-ojcTkJdP4_000004_000014,descriptive,What is [person_1] holding?,False,2,True,4,improved
e0MSoVYcF9U_000025_000035,predictive,What will [person_1] do next?,False,2,True,4,improved
kS_zZfk1f4Y_000067_000077,explanatory,Why does [person_1] outside?,False,0,True,3,improved
kS_zZfk1f4Y_000067_000077,predictive,What will [person_1] do next?,False,4,True,3,improved
FhwrfsTV8WM_000001_000011,counterfactual,What will happen if [person_1] doesn't push wheelchair for [person_2]?,False,4,True,2,improved
IE8CJQDHsfQ_000000_000010,predictive,What is [person_1] going to do?,False,4,True,0,improved
7IZ7AB_UK08_000013_000023,predictive,What will [person_1] do?,False,4,True,1,improved
LwFpVa80tU4_000118_000128,counterfactual,what will happen if the light to the left of [person_1] go out?,False,0,True,3,improved
dKr5iNfERrA_000012_000022,predictive,What will [person_1] do next?,False,0,True,3,improved
C0FPOYbNyvk_000016_000026,predictive,What is [person_1] going to do?,False,1,True,2,improved
KEB5Yd8xra4_000110_000120,predictive,what is [person_1] going to do?,False,4,True,3,improved
OFNacAyy6lU_000002_000012,counterfactual,What will happen if [person_1] went home?,False,4,True,0,improved
sjXlMZC3ADo_000000_000010,explanatory,Why is [person_1] holding [cup_1]?,False,1,True,3,improved
FZn613SToZI_000057_000067,predictive,What does [person_1] intend to do?,False,2,True,4,improved
2aTlFqJSbys_000094_000104,explanatory,Why does [person_1] rip the wrapper off the [bottle_1]?,False,1,True,0,improved
2aTlFqJSbys_000094_000104,counterfactual,What will happen if the beer is split out when [person_1] pouring it?,False,4,True,2,improved
66ja20uhips_000011_000021,descriptive,What color is the room?,False,2,True,1,improved
qTwQJxjKBOM_000003_000013,descriptive,What is [person_1] wearing ?,False,0,True,2,improved
5474mv1Ogyo_000086_000096,predictive,What does [person_1] intend to do?,False,3,True,4,improved
QpYyWF2nW7k_000003_000013,counterfactual,What will happen if someone falls from the mountain?,False,4,True,1,improved
bv0SxN-ryK4_000014_000024,predictive,What will [person_1] do next?,False,1,True,4,improved
0Hd8N1wb4Ss_000071_000081,counterfactual,What will happen if the lights on the wall are off?,False,2,True,4,improved
UCvuUQrl42Y_000150_000160,predictive,What does [person_1] tend to do?,False,0,True,1,improved
irVjk3ebFxQ_000035_000045,predictive,What will happen with next?,False,2,True,0,improved
mcOI7jJfrl4_000047_000057,predictive,what will happen with [person_1] next?,False,2,True,3,improved
gBuH2vD7moc_000000_000010,counterfactual,What will happen if power is off?,False,3,True,1,improved
dAWcsBUhPI8_000078_000088,explanatory,Why is [person_1] standing on hand?,False,4,True,0,improved
X1p242Q44_o_000028_000038,descriptive,How many people are the [person_1] serving?,False,2,True,1,improved
VrsmIMu0Zaw_000044_000054,predictive,What does [person_1] tend to do?,False,0,True,1,improved
WovK_YQEGpU_000217_000227,counterfactual,What will happen if the power is out?,False,1,True,3,improved
kCmdCN7h9R4_000001_000011,counterfactual,What will [person_1] do If [person_2] wins?,False,1,True,2,improved
RoIEymrqKq8_000014_000024,counterfactual,What will happen if a phone rings?,False,2,True,1,improved
pk6xsmqmSU4_000041_000051,predictive,What is [person_1] going to do?,False,3,True,0,improved
W8m-bmyfsHU_000005_000015,descriptive,What is the mechanical bull doing?,False,1,True,3,improved
W8m-bmyfsHU_000005_000015,counterfactual,what would happen if the light bulb fell?,False,1,True,3,improved
Y4KlIU4ZU2c_000094_000104,predictive,What will [person_1] do next?,False,0,True,1,improved
_8AkJcj-Aeo_000002_000012,counterfactual,What will happen if the power is off?,False,3,True,2,improved
VX6a6m0bi-0_000142_000152,counterfactual,What would happen if [person_2] didn't need wheelchair to move?,False,4,True,0,improved
0R3OfFVUcBw_000095_000105,descriptive,What color is the [couch_1]?,False,3,True,1,improved
-NjacKgL650_000014_000024,predictive,What will [person_1] and [person_2] do next?,False,3,True,1,improved
-NjacKgL650_000014_000024,counterfactual,What if [person_1] is dissatisfied with the proposal?,False,3,True,1,improved
FIhL5s0CFk8_000020_000030,descriptive,What is it on the stair?,False,2,True,1,improved
xLgbfQUuQco_000111_000121,explanatory,Why does [person_2] walk away?,False,1,True,4,improved
jcHq4bEZLpU_000061_000071,predictive,What is [person_2] going to do after roasting marshmallows？,False,4,True,0,improved
XWhgpFzKERg_000000_000010,counterfactual,What will happen if the house of [person_2] suddenly loses power?,False,4,True,0,improved
oMRMhlUsf3A_000038_000048,descriptive,Where is [chair_1]?,False,2,True,3,improved
PxLEkBiq2v4_000004_000014,predictive,what is [person_1] going to do?,False,3,True,4,improved
PxLEkBiq2v4_000004_000014,counterfactual,what will happen if the lizard is not there?,False,3,True,0,improved
DJzuWdAOSFw_000087_000097,explanatory,Why does [person_1] lift the sledgehammer?,False,0,True,2,improved
kQThic2Cacc_000052_000062,explanatory,Why is [person_1] moving a cup?,False,2,True,3,improved
Bni0GCctr9M_000002_000012,descriptive,How is the room?,False,1,True,0,improved
ceT9BdtXji0_000025_000035,explanatory,Why does [person_1] run while pushing the ball?,False,2,True,4,improved
zWCcZVG7DkM_000093_000103,explanatory,Why does [person_1] stand here?,False,1,True,0,improved
DAr_btHa78k_000022_000032,descriptive,What color of the [cup_1]?,False,0,True,1,improved
DAr_btHa78k_000022_000032,counterfactual,What will happen if [person_1] feels cool ?,False,3,True,0,improved
aVH_o6VG6o8_000009_000019,descriptive,What color is the shirt [person_2] wearing?,False,4,True,0,improved
aVH_o6VG6o8_000009_000019,predictive,What will [person_1] do next?,False,1,True,4,improved
aVH_o6VG6o8_000009_000019,counterfactual,What will happen if [person_3] falls?,False,0,True,3,improved
VaovFIFaXVI_000049_000059,descriptive,How many people are there in the rink?,False,4,True,3,improved
BiUAGZ3bJD0_000024_000034,explanatory,Why is [person_1] in the garden?,False,4,True,0,improved
HrEYNWUqQBg_000007_000017,descriptive,What is [person_1] wearing?,False,1,True,2,improved
LojlxlNC5IU_000524_000534,predictive,What will [person_2] do next?,False,2,True,1,improved
-XwUSOjvgQw_000005_000015,explanatory,Why does [person_1] stay on the horse?,False,1,True,2,improved
7p1_re2eRew_000046_000056,predictive,What is [person_1] going to do?,False,1,True,3,improved
AcfCyhw9Y0E_000309_000319,predictive,What does [person_1] tend to do?,False,3,True,2,improved
TqYq03b75cw_000009_000019,predictive,What will [person_2] do next?,False,1,True,3,improved
uQWu22I-CMU_000008_000018,explanatory,How does [person_1] feel?,False,1,True,3,improved
uQWu22I-CMU_000008_000018,counterfactual,What would happen if the [person_1] stood closer to the camera?,False,1,True,3,improved
nUTo5FSldik_000000_000010,predictive,What is [person_1] about to do?,False,3,True,0,improved
J1vyPVxoZiI_000000_000010,descriptive,What is [person_1] doing?,False,0,True,3,improved
sKl5QIizfso_000004_000014,predictive,What will happen with [person_5] next after holding the ball?,False,1,True,3,improved
y6FVRKiJ1NE_000035_000045,descriptive,What does [person_1] look like ?,False,2,True,0,improved
mUu60dLCuhM_000461_000471,descriptive,What is [person_1] doing?,False,0,True,4,improved
c3nRoYkMqHo_000015_000025,explanatory,Why is [person_1] riding the [bicycle_1]?,False,2,True,0,improved
K3jMubIXGbg_000057_000067,predictive,What is [person_1] going to do?,False,3,True,0,improved
O3yc5GSusIk_000004_000014,predictive,What is [person_1] going to do next?,False,4,True,0,improved
u8YOmf3I_pw_000005_000015,descriptive,What color is the shirt [person_1] wearing?,False,1,True,4,improved
BD0weq0a5BI_000000_000010,counterfactual,What will happen if [person_1] also falls from the wheelbarrow?,False,2,True,0,improved
Zy1txK3OgwY_000007_000017,predictive,What will [person_1] and [person_2] do next?,False,2,True,0,improved
Kav0M1-c_SU_000026_000036,predictive,What will [person_1] do?,False,3,True,1,improved
Q5pyeLFfpv4_000052_000062,explanatory,Why does the [person_1] sit down here?,False,0,True,1,improved
K-5XOCMpUwA_000152_000162,predictive,What will [person_2] do next?,False,2,True,0,improved
QS1ez_lf8CI_000139_000149,predictive,What is [person_1] going to do next?,False,3,True,1,improved
ZJiRw0HOtn0_000001_000011,descriptive,Where is the [person_1]?,False,1,True,0,improved
VoFZqdnfflE_000008_000018,predictive,What will [person_2] do after roasting the first marshmallow?,False,2,True,1,improved
ICUF5KR9e5k_000068_000078,counterfactual,What will happen if [person_1] still can't whistle?,False,4,True,1,improved
HBeR9I__7FQ_000350_000360,counterfactual,What will happen if the power is suddenly off ?,False,0,True,3,improved
2r3CnyMtHec_000065_000075,counterfactual,What if [person_1] tapped too hard?,False,1,True,0,improved
MRud9DGW_zQ_000013_000023,counterfactual,What will happen if [person_3] doesn't stomp the grapes quickly?,False,2,True,3,improved
oYdab2FzXg0_000209_000219,counterfactual,What will happen if [person_1] stomps the grapes slowly?,False,3,True,2,improved
Agr-eLqNqoE_000047_000057,predictive,what is [person_1] going to do?,False,4,True,3,improved
BNPB_lU4oVM_000033_000043,counterfactual,What would happen if [person_1] were not there?,False,2,True,1,improved
CmdAnab0vQ4_000126_000136,predictive,What is [person_1] going to do?,False,1,True,0,improved
FYY6T_kIZ10_000008_000018,descriptive,What color is the shirt [person_1] wearing?,False,1,True,3,improved
FYY6T_kIZ10_000008_000018,predictive,What is [person_1] going to do?,False,4,True,1,improved
1Udusxq9Ywk_000011_000021,descriptive,What is [person_1] doing ?,False,4,True,1,improved
OjggDS6WnwE_000002_000012,predictive,What is the [person_2] going to do?,False,2,True,3,improved
DyzDy1braMc_000300_000310,explanatory,Why does [person_1] play the guitar ?,False,0,True,3,improved
LwYCsesbJls_000013_000023,descriptive,What color is the shirt [person_1] wearing?,False,3,True,0,improved
4f-tfHlYJME_000043_000053,predictive,What is [person_1] going to do?,False,0,True,3,improved
4f-tfHlYJME_000043_000053,counterfactual,What will happen if [person_1] holds the guitar?,False,3,True,1,improved
hExuwdLbrP0_000232_000242,predictive,What is [person_1] going to do?,False,4,True,0,improved
aLqJ7QY4K_w_000037_000047,descriptive,Where is [person_1]?,False,2,True,1,improved
Ou2kXfsnbqw_000000_000010,predictive,What is [person_2] going to do?,False,3,True,2,improved
z35KXRUGT04_000000_000010,counterfactual,What will happen if the TV turns on?,False,3,True,4,improved
AJq0KPe7mZw_000016_000026,predictive,What will [person_1] in the screen do after so many times trying?,False,4,True,2,improved
zaJ6BoC548g_000054_000064,counterfactual,What will happen if it rains?,False,0,True,2,improved
57Tfc2Ng9yo_000036_000046,predictive,What will [person_1] do after running?,False,2,True,0,improved
aHtmebKL6z4_000015_000025,descriptive,Where is the [bottle_1]?,False,1,True,4,improved
KftEyc-OS_0_000053_000063,explanatory,Why is [person_2] in the room?,False,0,True,2,improved
2pmiHAx9QZA_000048_000058,descriptive,Where are [person_1] and [person_2]?,False,4,True,1,improved
PRPHenysBxs_001145_001155,predictive,What is [person_1] going to do ?,False,3,True,0,improved
2nH7jOQgHac_000081_000091,predictive,What will [person_1] do?,False,3,True,4,improved
iF0FlDxmfD4_000000_000010,counterfactual,What will happens if it rains?,False,4,True,3,improved
o4QcwJ6VcIU_000105_000115,explanatory,Why are these people here?,False,1,True,3,improved
2hSSDJdcAbA_000050_000060,descriptive,How many chairs are there?,False,3,True,1,improved
bIxQNv-T8oQ_000026_000036,descriptive,Where is [chair_1] ?,False,0,True,3,improved
DcHDtQo18Fk_000020_000030,counterfactual,What if the champagne was rare and expensive one?,False,0,True,1,improved
v04MQmB9KTE_000019_000029,explanatory,Why does [person_1] have   a trimmer   in his hand?,False,3,True,2,improved
HHfC-7aVXlg_000024_000034,counterfactual,What will happen if [person_1] steps out of [bowl_1]?,False,1,True,0,improved
f3zG7O_BiIw_000014_000024,explanatory,Why does the [person_1] play a mini accordion?,False,3,True,4,improved
wBCtUQ7BVos_000099_000109,descriptive,Does [person_1] wear a helmet?,False,4,True,1,improved
eWGVouuWGds_002444_002454,counterfactual,What would happen if [bed_1] weren't there?,False,1,True,3,improved
fcZiFDQjtok_000016_000026,explanatory,Why is the [person_1] sitting?,False,2,True,0,improved
l4KaQ1kQLYg_000097_000107,counterfactual,What will happen if the video [person_1] shot is wrong?,False,0,True,2,improved
J2pPoCFXbO0_000106_000116,predictive,What will [person_2] continue to do?,False,3,True,0,improved
